####en; 20-07-08 12:34:51; 4;3
####en; 20-07-08 12:53:40; 78;-17
####en; 20-07-08 12:53:45; 75;-5
####en; 20-07-08 12:53:50; 73;-8
####en; 20-07-08 12:53:55; 68;-17
####en; 20-07-08 12:54:00; 67;-15
####en; 20-07-08 12:54:05; 65;-5
####en; 20-07-08 12:54:10; 64;-8
####en; 20-07-08 12:54:15; 63;-10
####en; 20-07-08 12:54:20; 67;-13
####en; 20-07-08 12:54:25; 72;-16
####en; 20-07-08 12:54:30; 72;-25
####en; 20-07-08 12:54:35; 72;-23
####en; 20-07-08 12:54:40; 76;-14
####en; 20-07-08 12:54:45; 79;-24
####en; 20-07-08 12:54:50; 79;-19
####en; 20-07-08 12:54:55; 81;-24
####en; 20-07-08 12:55:00; 83;-25
####en; 20-07-08 12:55:05; 84;-31
####en; 20-07-08 12:55:10; 80;-31
####en; 20-07-08 12:55:15; 90;-36
####en; 20-07-08 12:55:20; 87;-33
####en; 20-07-08 12:55:25; 84;-32
####en; 20-07-08 12:55:30; 85;-28
####en; 20-07-08 12:55:35; 86;-20
####en; 20-07-08 12:55:40; 85;-25
####en; 20-07-08 12:55:45; 81;-23
####en; 20-07-08 12:55:50; 83;-26
####en; 20-07-08 12:55:55; 78;-17
####en; 20-07-08 12:56:00; 79;-18
####en; 20-07-08 12:56:05; 77;-23
####en; 20-07-08 12:56:10; 80;-16
####en; 20-07-08 12:56:15; 73;-17
####en; 20-07-08 12:56:20; 77;-17
####en; 20-07-08 12:56:25; 76;-5
####en; 20-07-08 12:56:30; 76;-4
####en; 20-07-08 12:56:35; 77;-9
####en; 20-07-08 12:56:40; 69;-16
####en; 20-07-08 12:56:45; 71;-15
####en; 20-07-08 12:56:50; 68;-9
####en; 20-07-08 12:56:55; 70;-9
####en; 20-07-08 12:57:00; 71;-5
####en; 20-07-08 12:57:05; 71;-3
####en; 20-07-08 12:57:10; 61;0
####en; 20-07-08 12:57:15; 62;5
####en; 20-07-08 12:57:20; 62;1
####en; 20-07-08 12:57:25; 63;-8
####en; 20-07-08 12:57:30; 63;-11
####en; 20-07-08 12:57:35; 66;-3
####en; 20-07-08 12:57:40; 68;-2
####en; 20-07-08 12:57:45; 66;1
####en; 20-07-08 12:57:50; 66;-4
####en; 20-07-08 12:57:55; 71;-3
####en; 20-07-08 12:58:00; 69;-5
####en; 20-07-08 12:58:05; 67;-2
####en; 20-07-08 12:58:10; 66;-4
####en; 20-07-08 12:58:15; 60;-6
####en; 20-07-08 12:58:20; 66;3
####en; 20-07-08 12:58:25; 67;8
####en; 20-07-08 12:58:30; 70;4
####en; 20-07-08 12:58:35; 74;1
####en; 20-07-08 12:58:40; 73;-1
####en; 20-07-08 12:58:45; 77;2
####en; 20-07-08 12:58:50; 80;-5
####en; 20-07-08 12:58:55; 80;-4
####en; 20-07-08 12:59:00; 84;0
####en; 20-07-08 12:59:05; 83;1
####en; 20-07-08 12:59:10; 88;-5
####en; 20-07-08 12:59:15; 91;1
####en; 20-07-08 12:59:20; 90;-3
####en; 20-07-08 12:59:25; 85;-5
####en; 20-07-08 12:59:30; 81;-1
####en; 20-07-08 12:59:35; 81;-1
####en; 20-07-08 12:59:40; 79;3
####en; 20-07-08 12:59:45; 82;-9
####en; 20-07-08 12:59:50; 79;8
####en; 20-07-08 12:59:55; 78;6
####en; 20-07-08 01:00:00; 71;0
####en; 20-07-08 01:00:05; 73;3
####en; 20-07-08 01:00:10; 76;8
####en; 20-07-08 01:00:15; 76;-5
####en; 20-07-08 01:00:20; 72;-8
####en; 20-07-08 01:00:25; 73;-13
####en; 20-07-08 01:00:30; 74;-18
####en; 20-07-08 01:00:35; 80;-20
####en; 20-07-08 01:00:40; 86;-19
####en; 20-07-08 01:00:45; 82;-13
####en; 20-07-08 01:00:50; 91;-13
####en; 20-07-08 01:00:55; 93;-15
####en; 20-07-08 01:01:00; 92;-12
####en; 20-07-08 01:01:05; 95;-17
####en; 20-07-08 01:01:10; 93;-19
####en; 20-07-08 01:01:15; 96;-11
####en; 20-07-08 01:01:20; 100;-9
####en; 20-07-08 01:01:25; 100;-1
####en; 20-07-08 01:01:30; 98;-3
####en; 20-07-08 01:01:35; 93;2
####en; 20-07-08 01:01:40; 96;1
####en; 20-07-08 01:01:45; 98;0
####en; 20-07-08 01:01:50; 94;0
####en; 20-07-08 01:01:55; 98;2
####en; 20-07-08 01:02:00; 98;-1
####en; 20-07-08 01:02:05; 96;2
####en; 20-07-08 01:02:10; 96;2
####en; 20-07-08 01:02:15; 95;-8
####en; 20-07-08 01:02:20; 91;-12
####en; 20-07-08 01:02:25; 90;-19
####en; 20-07-08 01:02:30; 92;-10
####en; 20-07-08 01:02:35; 88;-12
####en; 20-07-08 01:02:40; 87;-13
####en; 20-07-08 01:02:45; 86;-18
####en; 20-07-08 01:02:50; 83;-16
####en; 20-07-08 01:02:55; 81;-24
####en; 20-07-08 01:03:00; 86;-30
####en; 20-07-08 01:03:05; 87;-29
####en; 20-07-08 01:03:10; 87;-29
####en; 20-07-08 01:03:15; 86;-21
####en; 20-07-08 01:03:20; 91;-24
####en; 20-07-08 01:03:25; 93;-19
####en; 20-07-08 01:03:30; 91;-27
####en; 20-07-08 01:03:35; 90;-31
####en; 20-07-08 01:03:40; 91;-32
####en; 20-07-08 01:03:45; 91;-29
####en; 20-07-08 01:03:50; 98;-26
####en; 20-07-08 01:03:55; 97;-27
####en; 20-07-08 01:04:00; 97;-23
####en; 20-07-08 01:04:05; 97;-13
####en; 20-07-08 01:04:10; 98;-9
####en; 20-07-08 01:04:15; 98;-12
####en; 20-07-08 01:04:20; 99;-7
####en; 20-07-08 01:04:25; 96;-14
####en; 20-07-08 01:04:30; 97;-7
####en; 20-07-08 01:04:35; 98;3
####en; 20-07-08 01:04:40; 93;11
####en; 20-07-08 01:04:45; 97;11
####en; 20-07-08 01:04:50; 93;3
####en; 20-07-08 01:04:55; 98;4
####en; 20-07-08 01:05:00; 96;6
####en; 20-07-08 01:05:05; 100;11
####en; 20-07-08 01:05:10; 102;14
####en; 20-07-08 01:05:15; 102;24
####en; 20-07-08 01:05:20; 98;25
####en; 20-07-08 01:05:25; 95;28
####en; 20-07-08 01:05:30; 92;23
####en; 20-07-08 01:05:35; 95;21
####en; 20-07-08 01:05:40; 95;12
####en; 20-07-08 01:05:45; 94;11
####en; 20-07-08 01:05:50; 98;7
####en; 20-07-08 01:05:55; 99;13
####en; 20-07-08 01:06:00; 96;11
####en; 20-07-08 01:06:05; 92;-2
####en; 20-07-08 01:06:10; 87;0
####en; 20-07-08 01:06:15; 89;-9
####en; 20-07-08 01:06:20; 90;-9
####en; 20-07-08 01:06:25; 89;0
####en; 20-07-08 01:06:30; 84;1
####en; 20-07-08 01:06:35; 81;1
####en; 20-07-08 01:06:40; 86;9
####en; 20-07-08 01:06:45; 84;2
####en; 20-07-08 01:06:50; 77;13
####en; 20-07-08 01:06:55; 77;13
####en; 20-07-08 01:07:00; 84;11
####en; 20-07-08 01:07:05; 84;12
####en; 20-07-08 01:07:10; 81;7
####en; 20-07-08 01:07:15; 75;12
####en; 20-07-08 01:07:20; 73;20
####en; 20-07-08 01:07:25; 77;13
####en; 20-07-08 01:07:30; 77;15
####en; 20-07-08 01:07:35; 74;9
####en; 20-07-08 01:07:40; 73;-2
####en; 20-07-08 01:07:45; 73;-3
####en; 20-07-08 01:07:50; 75;-1
####en; 20-07-08 01:07:55; 72;2
####en; 20-07-08 01:08:00; 75;6
####en; 20-07-08 01:08:05; 76;9
####en; 20-07-08 01:08:10; 82;14
####en; 20-07-08 01:08:15; 86;15
####en; 20-07-08 01:08:20; 88;8
####en; 20-07-08 01:08:25; 84;13
####en; 20-07-08 01:08:30; 83;17
####en; 20-07-08 01:08:35; 86;14
####en; 20-07-08 01:08:40; 87;10
####en; 20-07-08 01:08:45; 85;9
####en; 20-07-08 01:08:50; 83;5
####en; 20-07-08 01:08:55; 82;-1
####en; 20-07-08 01:09:00; 79;2
####en; 20-07-08 01:09:05; 81;-3
####en; 20-07-08 01:09:10; 74;-11
####en; 20-07-08 01:09:15; 78;-11
####en; 20-07-08 01:09:20; 78;-12
####en; 20-07-08 01:09:25; 74;-15
####en; 20-07-08 01:09:30; 76;-22
####en; 20-07-08 01:09:35; 73;-16
####en; 20-07-08 01:09:40; 71;-5
####en; 20-07-08 01:09:45; 71;0
####en; 20-07-08 01:09:50; 73;1
####en; 20-07-08 01:09:55; 77;3
####en; 20-07-08 01:10:00; 77;1
####en; 20-07-08 01:10:05; 73;8
####en; 20-07-08 01:10:10; 72;17
####en; 20-07-08 01:10:15; 68;18
####en; 20-07-08 01:10:20; 65;19
####en; 20-07-08 01:10:25; 66;17
####en; 20-07-08 01:10:30; 65;19
####en; 20-07-08 01:10:35; 70;16
####en; 20-07-08 01:10:40; 72;13
####en; 20-07-08 01:10:45; 73;10
####en; 20-07-08 01:10:50; 74;18
####en; 20-07-08 01:10:55; 73;20
####en; 20-07-08 01:11:00; 68;20
####en; 20-07-08 01:11:05; 68;10
####en; 20-07-08 01:11:10; 72;2
####en; 20-07-08 01:11:15; 71;-6
####en; 20-07-08 01:11:20; 78;-14
####en; 20-07-08 01:11:25; 75;-16
####en; 20-07-08 01:11:30; 76;-20
####en; 20-07-08 01:11:35; 75;-16
####en; 20-07-08 01:11:40; 76;-23
####en; 20-07-08 01:11:45; 70;-20
####en; 20-07-08 01:11:50; 69;-20
####en; 20-07-08 01:11:55; 69;-22
####en; 20-07-08 01:12:00; 68;-24
####en; 20-07-08 01:12:05; 70;-21
####en; 20-07-08 01:12:10; 71;-23
####en; 20-07-08 01:12:15; 72;-22
####en; 20-07-08 01:12:20; 69;-16
####en; 20-07-08 01:12:25; 69;-19
####en; 20-07-08 01:12:30; 67;-19
####en; 20-07-08 01:12:35; 66;-21
####en; 20-07-08 01:12:40; 64;-11
####en; 20-07-08 01:12:45; 68;-21
####en; 20-07-08 01:12:50; 70;-31
####en; 20-07-08 01:12:55; 72;-30
####en; 20-07-08 01:13:00; 72;-27
####en; 20-07-08 01:13:05; 67;-29
####en; 20-07-08 01:13:10; 64;-25
####en; 20-07-08 01:13:15; 65;-26
####en; 20-07-08 01:13:20; 66;-22
####en; 20-07-08 01:13:25; 65;-22
####en; 20-07-08 01:13:30; 65;-11
####en; 20-07-08 01:13:35; 67;-6
####en; 20-07-08 01:13:40; 69;-10
####en; 20-07-08 01:13:45; 69;-12
####en; 20-07-08 01:13:50; 68;-7
####en; 20-07-08 01:13:55; 73;-3
####en; 20-07-08 01:14:00; 78;-5
####en; 20-07-08 01:14:05; 77;2
####en; 20-07-08 01:14:10; 85;11
####en; 20-07-08 01:14:15; 86;18
####en; 20-07-08 01:14:20; 81;13
####en; 20-07-08 01:14:25; 80;12
####en; 20-07-08 01:14:30; 79;5
####en; 20-07-08 01:14:35; 76;5
####en; 20-07-08 01:14:40; 75;11
####en; 20-07-08 01:14:45; 79;17
####en; 20-07-08 01:14:50; 79;20
####en; 20-07-08 01:14:55; 76;14
####en; 20-07-08 01:15:00; 80;13
####en; 20-07-08 01:15:05; 83;4
####en; 20-07-08 01:15:10; 80;-4
####en; 20-07-08 01:15:15; 82;-11
####en; 20-07-08 01:15:20; 81;-7
####en; 20-07-08 01:15:25; 89;-7
####en; 20-07-08 01:15:30; 89;-11
####en; 20-07-08 01:15:35; 91;-13
####en; 20-07-08 01:15:40; 91;-15
####en; 20-07-08 01:15:45; 91;-18
####en; 20-07-08 01:15:50; 101;-27
####en; 20-07-08 01:15:55; 105;-14
####en; 20-07-08 01:16:00; 105;-14
####en; 20-07-08 01:16:05; 103;-8
####en; 20-07-08 01:16:10; 103;-12
####en; 20-07-08 01:16:15; 101;-2
####en; 20-07-08 01:16:20; 104;2
####en; 20-07-08 01:16:25; 99;4
####en; 20-07-08 01:16:30; 99;3
####en; 20-07-08 01:16:35; 99;3
####en; 20-07-08 01:16:40; 102;4
####en; 20-07-08 01:16:45; 101;-2
####en; 20-07-08 01:16:50; 89;3
####en; 20-07-08 01:16:55; 89;0
####en; 20-07-08 01:17:00; 89;4
####en; 20-07-08 01:17:05; 93;10
####en; 20-07-08 01:17:10; 87;14
####en; 20-07-08 01:17:15; 83;15
####en; 20-07-08 01:17:20; 88;16
####en; 20-07-08 01:17:25; 89;15
####en; 20-07-08 01:17:30; 89;15
####en; 20-07-08 01:17:35; 90;5
####en; 20-07-08 01:17:40; 90;1
####en; 20-07-08 01:17:45; 88;3
####en; 20-07-08 01:17:50; 90;6
####en; 20-07-08 01:17:55; 89;-7
####en; 20-07-08 01:18:00; 85;-9
####en; 20-07-08 01:18:05; 81;-8
####en; 20-07-08 01:18:10; 86;-6
####en; 20-07-08 01:18:15; 92;-5
####en; 20-07-08 01:18:20; 84;-9
####en; 20-07-08 01:18:25; 81;-19
####en; 20-07-08 01:18:30; 77;-20
####en; 20-07-08 01:18:35; 75;-14
####en; 20-07-08 01:18:40; 72;-11
####en; 20-07-08 01:18:45; 70;-10
####en; 20-07-08 01:18:50; 72;-15
####en; 20-07-08 01:18:55; 73;-14
####en; 20-07-08 01:19:00; 77;-16
####en; 20-07-08 01:19:05; 81;-24
####en; 20-07-08 01:19:10; 83;-19
####en; 20-07-08 01:19:15; 82;-19
####en; 20-07-08 01:19:20; 87;-14
####en; 20-07-08 01:19:25; 88;-5
####en; 20-07-08 01:19:30; 90;3
####en; 20-07-08 01:19:35; 88;-1
####en; 20-07-08 01:19:40; 88;-4
####en; 20-07-08 01:19:45; 92;-9
####en; 20-07-08 01:19:50; 94;-4
####en; 20-07-08 01:19:55; 92;-11
####en; 20-07-08 01:20:00; 93;-6
####en; 20-07-08 01:20:05; 83;1
####en; 20-07-08 01:20:10; 78;-3
####en; 20-07-08 01:20:15; 75;0
####en; 20-07-08 01:20:20; 70;-2
####en; 20-07-08 01:20:25; 65;-4
####en; 20-07-08 01:20:30; 66;-13
####en; 20-07-08 01:20:35; 63;-7
####en; 20-07-08 01:20:40; 70;-12
####en; 20-07-08 01:20:45; 70;-5
####en; 20-07-08 01:20:50; 73;-4
####en; 20-07-08 01:20:55; 75;-1
####en; 20-07-08 01:21:00; 76;-2
####en; 20-07-08 01:21:05; 81;-1
####en; 20-07-08 01:21:10; 85;2
####en; 20-07-08 01:21:15; 85;-4
####en; 20-07-08 01:21:20; 84;-8
####en; 20-07-08 01:21:25; 87;-14
####en; 20-07-08 01:21:30; 83;-14
####en; 20-07-08 01:21:35; 87;-18
####en; 20-07-08 01:21:40; 87;-21
####en; 20-07-08 01:21:45; 86;-20
####en; 20-07-08 01:21:50; 84;-22
####en; 20-07-08 01:21:55; 81;-17
####en; 20-07-08 01:22:00; 85;-14
####en; 20-07-08 01:22:05; 86;-7
####en; 20-07-08 01:22:10; 84;-12
####en; 20-07-08 01:22:15; 86;-14
####en; 20-07-08 01:22:20; 86;-15
####en; 20-07-08 01:22:25; 82;-12
####en; 20-07-08 01:22:30; 85;-4
####en; 20-07-08 01:22:35; 86;-7
####en; 20-07-08 01:22:40; 87;1
####en; 20-07-08 01:22:45; 83;-4
####en; 20-07-08 01:22:50; 80;1
####en; 20-07-08 01:22:55; 80;-5
####en; 20-07-08 01:23:00; 81;-27
####en; 20-07-08 01:23:05; 77;-28
####en; 20-07-08 01:23:10; 72;-22
####en; 20-07-08 01:23:15; 75;-18
####en; 20-07-08 01:23:20; 78;-15
####en; 20-07-08 01:23:25; 82;-6
####en; 20-07-08 01:23:30; 82;-11
####en; 20-07-08 01:23:35; 79;-9
####en; 20-07-08 01:23:40; 82;-5
####en; 20-07-08 01:23:45; 82;-6
####en; 20-07-08 01:23:50; 83;-10
####en; 20-07-08 01:23:55; 82;2
####en; 20-07-08 01:24:00; 75;9
####en; 20-07-08 01:24:05; 81;9
####en; 20-07-08 01:24:10; 82;11
####en; 20-07-08 01:24:15; 78;11
####en; 20-07-08 01:24:20; 78;7
####en; 20-07-08 01:24:25; 77;-4
####en; 20-07-08 01:24:30; 82;-17
####en; 20-07-08 01:24:35; 89;-14
####en; 20-07-08 01:24:40; 85;-20
####en; 20-07-08 01:24:45; 89;-16
####en; 20-07-08 01:24:50; 89;-12
####en; 20-07-08 01:24:55; 86;-13
####en; 20-07-08 01:25:00; 80;-9
####en; 20-07-08 01:25:05; 80;-9
####en; 20-07-08 01:25:10; 85;-13
####en; 20-07-08 01:25:15; 93;-17
####en; 20-07-08 01:25:20; 94;-10
####en; 20-07-08 01:25:25; 89;-6
####en; 20-07-08 01:25:30; 83;4
####en; 20-07-08 01:25:35; 74;0
####en; 20-07-08 01:25:40; 76;1
####en; 20-07-08 01:25:45; 81;-8
####en; 20-07-08 01:25:50; 77;-7
####en; 20-07-08 01:25:55; 79;-14
####en; 20-07-08 01:26:00; 80;-20
####en; 20-07-08 01:26:05; 83;-10
####en; 20-07-08 01:26:10; 76;-6
####en; 20-07-08 01:26:15; 78;-2
####en; 20-07-08 01:26:20; 74;-10
####en; 20-07-08 01:26:25; 77;-11
####en; 20-07-08 01:26:30; 83;-7
####en; 20-07-08 01:26:35; 89;-13
####en; 20-07-08 01:26:40; 92;-13
####en; 20-07-08 01:26:45; 82;-10
####en; 20-07-08 01:26:50; 86;-20
####en; 20-07-08 01:26:55; 86;-10
####en; 20-07-08 01:27:00; 87;-10
####en; 20-07-08 01:27:05; 86;-19
####en; 20-07-08 01:27:10; 89;-13
####en; 20-07-08 01:27:15; 86;-13
####en; 20-07-08 01:27:20; 90;-23
####en; 20-07-08 01:27:25; 96;-15
####en; 20-07-08 01:27:30; 91;-16
####en; 20-07-08 01:27:35; 92;-2
####en; 20-07-08 01:27:40; 92;4
####en; 20-07-08 01:27:45; 93;4
####en; 20-07-08 01:27:50; 95;5
####en; 20-07-08 01:27:55; 96;10
####en; 20-07-08 01:28:00; 96;11
####en; 20-07-08 01:28:05; 92;11
####en; 20-07-08 01:28:10; 89;9
####en; 20-07-08 01:28:15; 88;15
####en; 20-07-08 01:28:20; 87;11
####en; 20-07-08 01:28:25; 80;4
