####it; 20-07-08 12:35:15; 1;-1
####it; 20-07-08 12:51:05; 1;1
####it; 20-07-08 12:51:10; 1;1
####it; 20-07-08 12:51:15; 1;1
####it; 20-07-08 12:51:20; 1;1
####it; 20-07-08 12:51:25; 1;1
####it; 20-07-08 12:51:30; 1;1
####it; 20-07-08 12:51:35; 1;1
####it; 20-07-08 12:51:40; 1;1
####it; 20-07-08 12:52:05; 2;-2
####it; 20-07-08 12:52:10; 2;-2
####it; 20-07-08 12:52:15; 2;-2
####it; 20-07-08 12:52:20; 2;-2
####it; 20-07-08 12:52:25; 2;-2
####it; 20-07-08 12:52:30; 2;-2
####it; 20-07-08 12:52:35; 3;-3
####it; 20-07-08 12:52:40; 3;-3
####it; 20-07-08 12:52:45; 3;-3
####it; 20-07-08 12:52:50; 3;-3
####it; 20-07-08 12:52:55; 3;-3
####it; 20-07-08 12:53:00; 3;-3
####it; 20-07-08 12:53:05; 1;-1
####it; 20-07-08 12:53:10; 2;0
####it; 20-07-08 12:53:15; 3;1
####it; 20-07-08 12:53:20; 3;1
####it; 20-07-08 12:53:25; 3;1
####it; 20-07-08 12:53:30; 3;1
####it; 20-07-08 12:53:35; 2;2
####it; 20-07-08 12:53:40; 2;2
####it; 20-07-08 12:53:45; 2;2
####it; 20-07-08 12:53:50; 2;2
####it; 20-07-08 12:53:55; 2;2
####it; 20-07-08 12:54:00; 2;2
####it; 20-07-08 12:54:05; 2;2
####it; 20-07-08 12:54:10; 1;1
####it; 20-07-08 12:54:35; 1;-1
####it; 20-07-08 12:54:40; 1;-1
####it; 20-07-08 12:54:45; 1;-1
####it; 20-07-08 12:54:50; 1;-1
####it; 20-07-08 12:54:55; 2;-2
####it; 20-07-08 12:55:00; 2;-2
####it; 20-07-08 12:55:05; 2;-2
####it; 20-07-08 12:55:10; 2;-2
####it; 20-07-08 12:55:15; 2;-2
####it; 20-07-08 12:55:20; 3;-3
####it; 20-07-08 12:55:25; 3;-3
####it; 20-07-08 12:55:30; 3;-3
####it; 20-07-08 12:55:35; 2;-2
####it; 20-07-08 12:55:40; 2;-2
####it; 20-07-08 12:55:45; 2;-2
####it; 20-07-08 12:55:50; 2;-2
####it; 20-07-08 12:55:55; 1;-1
####it; 20-07-08 12:56:00; 1;-1
####it; 20-07-08 12:56:05; 1;-1
####it; 20-07-08 12:56:10; 1;-1
####it; 20-07-08 12:56:15; 2;0
####it; 20-07-08 12:56:20; 1;1
####it; 20-07-08 12:56:25; 1;1
####it; 20-07-08 12:56:30; 1;1
####it; 20-07-08 12:56:35; 1;1
####it; 20-07-08 12:56:40; 1;1
####it; 20-07-08 12:56:45; 1;1
####it; 20-07-08 12:56:50; 1;1
####it; 20-07-08 12:56:55; 1;1
####it; 20-07-08 12:57:00; 1;1
####it; 20-07-08 12:57:05; 1;1
####it; 20-07-08 12:57:10; 3;0
####it; 20-07-08 12:57:15; 2;-1
####it; 20-07-08 12:57:20; 2;-1
####it; 20-07-08 12:57:25; 2;-1
####it; 20-07-08 12:57:30; 2;-1
####it; 20-07-08 12:57:35; 2;-1
####it; 20-07-08 12:57:40; 3;-2
####it; 20-07-08 12:57:45; 3;-2
####it; 20-07-08 12:57:50; 3;-2
####it; 20-07-08 12:57:55; 3;-2
####it; 20-07-08 12:58:00; 3;-2
####it; 20-07-08 12:58:05; 3;-2
####it; 20-07-08 12:58:10; 1;-1
####it; 20-07-08 12:58:15; 1;-1
####it; 20-07-08 12:58:20; 1;-1
####it; 20-07-08 12:58:25; 1;-1
####it; 20-07-08 12:58:30; 1;-1
####it; 20-07-08 12:58:35; 1;-1
####it; 20-07-08 12:58:50; 1;-1
####it; 20-07-08 12:58:55; 1;-1
####it; 20-07-08 12:59:00; 1;-1
####it; 20-07-08 12:59:05; 1;-1
####it; 20-07-08 12:59:10; 1;-1
####it; 20-07-08 12:59:15; 1;-1
####it; 20-07-08 12:59:20; 2;0
####it; 20-07-08 12:59:25; 2;0
####it; 20-07-08 12:59:30; 2;0
####it; 20-07-08 12:59:35; 2;0
####it; 20-07-08 12:59:40; 2;0
####it; 20-07-08 12:59:45; 2;0
####it; 20-07-08 12:59:50; 1;1
####it; 20-07-08 12:59:55; 1;1
####it; 20-07-08 01:00:00; 1;1
####it; 20-07-08 01:00:05; 1;1
####it; 20-07-08 01:00:10; 2;2
####it; 20-07-08 01:00:15; 5;1
####it; 20-07-08 01:00:20; 4;0
####it; 20-07-08 01:00:25; 4;0
####it; 20-07-08 01:00:30; 4;0
####it; 20-07-08 01:00:35; 5;-1
####it; 20-07-08 01:00:40; 5;-1
####it; 20-07-08 01:00:45; 5;-1
####it; 20-07-08 01:00:50; 5;-1
####it; 20-07-08 01:00:55; 7;-1
####it; 20-07-08 01:01:00; 7;-1
####it; 20-07-08 01:01:05; 7;-1
####it; 20-07-08 01:01:10; 6;-2
####it; 20-07-08 01:01:15; 3;-1
####it; 20-07-08 01:01:20; 3;-1
####it; 20-07-08 01:01:25; 3;-1
####it; 20-07-08 01:01:30; 3;-1
####it; 20-07-08 01:01:35; 3;-1
####it; 20-07-08 01:01:40; 4;1
####it; 20-07-08 01:01:45; 4;1
####it; 20-07-08 01:01:50; 4;1
####it; 20-07-08 01:01:55; 3;0
####it; 20-07-08 01:02:00; 3;0
####it; 20-07-08 01:02:05; 4;-1
####it; 20-07-08 01:02:10; 4;-1
####it; 20-07-08 01:02:15; 4;-1
####it; 20-07-08 01:02:20; 4;-1
####it; 20-07-08 01:02:25; 4;-1
####it; 20-07-08 01:02:30; 4;-1
####it; 20-07-08 01:02:35; 4;-3
####it; 20-07-08 01:02:40; 3;-5
####it; 20-07-08 01:02:45; 4;-6
####it; 20-07-08 01:02:50; 4;-6
####it; 20-07-08 01:02:55; 3;-5
####it; 20-07-08 01:03:00; 3;-5
####it; 20-07-08 01:03:05; 2;-4
####it; 20-07-08 01:03:10; 3;-2
####it; 20-07-08 01:03:15; 3;-2
####it; 20-07-08 01:03:20; 3;-2
####it; 20-07-08 01:03:25; 3;-2
####it; 20-07-08 01:03:30; 3;-2
####it; 20-07-08 01:03:35; 2;1
####it; 20-07-08 01:03:40; 2;1
####it; 20-07-08 01:03:45; 1;2
####it; 20-07-08 01:03:50; 2;1
####it; 20-07-08 01:03:55; 2;1
####it; 20-07-08 01:04:00; 2;1
####it; 20-07-08 01:04:05; 2;1
####it; 20-07-08 01:04:10; 1;-1
####it; 20-07-08 01:04:15; 1;-1
####it; 20-07-08 01:04:20; 1;-1
####it; 20-07-08 01:04:25; 1;-1
####it; 20-07-08 01:04:30; 1;-1
####it; 20-07-08 01:04:35; 1;-1
####it; 20-07-08 01:04:40; 1;-1
####it; 20-07-08 01:04:45; 1;-1
####it; 20-07-08 01:04:50; 1;2
####it; 20-07-08 01:04:55; 1;2
####it; 20-07-08 01:05:00; 1;2
####it; 20-07-08 01:05:05; 1;2
####it; 20-07-08 01:05:10; 1;2
####it; 20-07-08 01:05:15; 1;2
####it; 20-07-08 01:05:20; 1;2
####it; 20-07-08 01:05:25; 1;2
####it; 20-07-08 01:05:30; 1;2
####it; 20-07-08 01:05:35; 1;2
####it; 20-07-08 01:05:40; 1;2
####it; 20-07-08 01:05:45; 2;1
####it; 20-07-08 01:05:50; 1;-1
####it; 20-07-08 01:05:55; 1;-1
####it; 20-07-08 01:06:00; 2;-2
####it; 20-07-08 01:06:05; 2;-2
####it; 20-07-08 01:06:10; 2;-2
####it; 20-07-08 01:06:15; 2;-2
####it; 20-07-08 01:06:20; 2;-2
####it; 20-07-08 01:06:25; 2;-2
####it; 20-07-08 01:06:30; 2;-2
####it; 20-07-08 01:06:35; 2;-2
####it; 20-07-08 01:06:40; 3;-3
####it; 20-07-08 01:06:45; 2;-2
####it; 20-07-08 01:06:50; 3;-1
####it; 20-07-08 01:06:55; 3;-1
####it; 20-07-08 01:07:00; 2;0
####it; 20-07-08 01:07:05; 2;0
####it; 20-07-08 01:07:10; 2;0
####it; 20-07-08 01:07:15; 2;0
####it; 20-07-08 01:07:20; 2;0
####it; 20-07-08 01:07:25; 2;0
####it; 20-07-08 01:07:30; 2;0
####it; 20-07-08 01:07:35; 2;0
####it; 20-07-08 01:07:40; 1;1
####it; 20-07-08 01:07:45; 1;1
####it; 20-07-08 01:07:50; 1;-1
####it; 20-07-08 01:07:55; 1;-1
####it; 20-07-08 01:08:00; 2;-2
####it; 20-07-08 01:08:05; 2;-2
####it; 20-07-08 01:08:10; 2;-2
####it; 20-07-08 01:08:15; 2;-2
####it; 20-07-08 01:08:20; 2;-2
####it; 20-07-08 01:08:25; 2;-2
####it; 20-07-08 01:08:30; 3;-4
####it; 20-07-08 01:08:35; 3;-4
####it; 20-07-08 01:08:40; 5;-3
####it; 20-07-08 01:08:45; 5;-3
####it; 20-07-08 01:08:50; 4;-2
####it; 20-07-08 01:08:55; 4;-2
####it; 20-07-08 01:09:00; 4;1
####it; 20-07-08 01:09:05; 4;1
####it; 20-07-08 01:09:10; 4;1
####it; 20-07-08 01:09:15; 4;1
####it; 20-07-08 01:09:20; 4;1
####it; 20-07-08 01:09:25; 4;1
####it; 20-07-08 01:09:30; 3;3
####it; 20-07-08 01:09:35; 3;3
####it; 20-07-08 01:09:40; 1;2
####it; 20-07-08 01:09:45; 1;2
####it; 20-07-08 01:09:50; 1;2
####it; 20-07-08 01:09:55; 1;2
####it; 20-07-08 01:10:10; 1;1
####it; 20-07-08 01:10:15; 1;1
####it; 20-07-08 01:10:20; 1;1
####it; 20-07-08 01:10:25; 1;1
####it; 20-07-08 01:10:30; 1;1
####it; 20-07-08 01:10:35; 2;3
####it; 20-07-08 01:10:40; 2;3
####it; 20-07-08 01:10:45; 2;3
####it; 20-07-08 01:10:50; 2;3
####it; 20-07-08 01:10:55; 2;3
####it; 20-07-08 01:11:00; 2;3
####it; 20-07-08 01:11:05; 2;3
####it; 20-07-08 01:11:10; 1;2
####it; 20-07-08 01:11:15; 1;2
####it; 20-07-08 01:11:20; 2;1
####it; 20-07-08 01:11:25; 2;1
####it; 20-07-08 01:11:30; 2;1
####it; 20-07-08 01:11:35; 1;-1
####it; 20-07-08 01:11:40; 1;-1
####it; 20-07-08 01:11:45; 1;-1
####it; 20-07-08 01:11:50; 1;-1
####it; 20-07-08 01:11:55; 1;-1
####it; 20-07-08 01:12:00; 1;-1
####it; 20-07-08 01:12:05; 1;-1
####it; 20-07-08 01:12:10; 2;-2
####it; 20-07-08 01:12:15; 2;-2
####it; 20-07-08 01:12:20; 1;-1
####it; 20-07-08 01:12:25; 1;-1
####it; 20-07-08 01:12:30; 1;-1
####it; 20-07-08 01:12:35; 1;-1
####it; 20-07-08 01:12:40; 1;-1
####it; 20-07-08 01:12:45; 1;-1
####it; 20-07-08 01:12:50; 1;-1
####it; 20-07-08 01:12:55; 1;-1
####it; 20-07-08 01:13:00; 1;-1
####it; 20-07-08 01:13:05; 1;-1
####it; 20-07-08 01:13:10; 1;-2
####it; 20-07-08 01:13:15; 1;-2
####it; 20-07-08 01:13:20; 2;-1
####it; 20-07-08 01:13:25; 3;-2
####it; 20-07-08 01:13:30; 3;-2
####it; 20-07-08 01:13:35; 3;-2
####it; 20-07-08 01:13:40; 3;-2
####it; 20-07-08 01:13:45; 4;-4
####it; 20-07-08 01:13:50; 4;-4
####it; 20-07-08 01:13:55; 4;-4
####it; 20-07-08 01:14:00; 4;-4
####it; 20-07-08 01:14:05; 5;-2
####it; 20-07-08 01:14:10; 5;-2
####it; 20-07-08 01:14:15; 5;-2
####it; 20-07-08 01:14:20; 4;-3
####it; 20-07-08 01:14:25; 3;-2
####it; 20-07-08 01:14:30; 3;-2
####it; 20-07-08 01:14:35; 4;-3
####it; 20-07-08 01:14:40; 4;-3
####it; 20-07-08 01:14:45; 4;-3
####it; 20-07-08 01:14:50; 4;-3
####it; 20-07-08 01:14:55; 5;-2
####it; 20-07-08 01:15:00; 5;-2
####it; 20-07-08 01:15:05; 4;-4
####it; 20-07-08 01:15:10; 3;-2
####it; 20-07-08 01:15:15; 3;-2
####it; 20-07-08 01:15:20; 3;-2
####it; 20-07-08 01:15:25; 3;-2
####it; 20-07-08 01:15:30; 3;-2
####it; 20-07-08 01:15:35; 2;-1
####it; 20-07-08 01:15:40; 1;1
####it; 20-07-08 01:15:45; 1;1
####it; 20-07-08 01:15:50; 1;1
####it; 20-07-08 01:16:40; 1;-1
####it; 20-07-08 01:16:45; 1;-1
####it; 20-07-08 01:16:50; 2;1
####it; 20-07-08 01:16:55; 2;1
####it; 20-07-08 01:17:00; 2;1
####it; 20-07-08 01:17:05; 2;1
####it; 20-07-08 01:17:10; 2;1
####it; 20-07-08 01:17:15; 2;1
####it; 20-07-08 01:17:20; 2;1
####it; 20-07-08 01:17:25; 3;2
####it; 20-07-08 01:17:30; 4;1
####it; 20-07-08 01:17:35; 4;1
####it; 20-07-08 01:17:40; 3;2
####it; 20-07-08 01:17:45; 3;2
####it; 20-07-08 01:17:50; 2;0
####it; 20-07-08 01:17:55; 2;0
####it; 20-07-08 01:18:00; 2;0
####it; 20-07-08 01:18:05; 2;0
####it; 20-07-08 01:18:10; 2;0
####it; 20-07-08 01:18:15; 2;0
####it; 20-07-08 01:18:20; 2;0
####it; 20-07-08 01:18:25; 1;-1
####it; 20-07-08 01:19:15; 1;-1
####it; 20-07-08 01:19:20; 1;-1
####it; 20-07-08 01:19:25; 1;-1
####it; 20-07-08 01:19:30; 1;-1
####it; 20-07-08 01:19:35; 1;-1
####it; 20-07-08 01:19:40; 1;-1
####it; 20-07-08 01:19:45; 1;-1
####it; 20-07-08 01:19:50; 1;-1
####it; 20-07-08 01:19:55; 2;1
####it; 20-07-08 01:20:00; 2;1
####it; 20-07-08 01:20:05; 2;1
####it; 20-07-08 01:20:10; 2;1
####it; 20-07-08 01:20:15; 1;2
####it; 20-07-08 01:20:20; 4;-5
####it; 20-07-08 01:20:25; 4;-5
####it; 20-07-08 01:20:30; 4;-5
####it; 20-07-08 01:20:35; 4;-5
####it; 20-07-08 01:20:40; 4;-5
####it; 20-07-08 01:20:45; 5;-7
####it; 20-07-08 01:20:50; 5;-7
####it; 20-07-08 01:20:55; 4;-9
####it; 20-07-08 01:21:00; 4;-9
####it; 20-07-08 01:21:05; 4;-9
####it; 20-07-08 01:21:10; 4;-9
####it; 20-07-08 01:21:15; 4;-9
####it; 20-07-08 01:21:20; 1;-2
####it; 20-07-08 01:21:25; 1;-2
####it; 20-07-08 01:21:30; 1;-2
####it; 20-07-08 01:21:35; 1;-2
####it; 20-07-08 01:21:40; 1;-2
####it; 20-07-08 01:21:50; 1;1
####it; 20-07-08 01:21:55; 1;1
####it; 20-07-08 01:22:00; 1;1
####it; 20-07-08 01:22:05; 1;1
####it; 20-07-08 01:22:10; 1;1
####it; 20-07-08 01:22:15; 1;1
####it; 20-07-08 01:22:20; 1;1
####it; 20-07-08 01:22:25; 2;-1
####it; 20-07-08 01:22:30; 2;-1
####it; 20-07-08 01:22:35; 2;-1
####it; 20-07-08 01:22:40; 2;-1
####it; 20-07-08 01:22:45; 2;-1
####it; 20-07-08 01:22:50; 1;-2
####it; 20-07-08 01:22:55; 1;-2
####it; 20-07-08 01:23:00; 1;-2
####it; 20-07-08 01:23:05; 1;-2
####it; 20-07-08 01:23:10; 1;-2
####it; 20-07-08 01:23:15; 1;-2
####it; 20-07-08 01:23:20; 1;-2
####it; 20-07-08 01:24:05; 1;-1
####it; 20-07-08 01:24:10; 1;-1
####it; 20-07-08 01:24:15; 1;-1
####it; 20-07-08 01:24:20; 1;-1
####it; 20-07-08 01:24:25; 1;-1
####it; 20-07-08 01:24:30; 1;-1
####it; 20-07-08 01:24:35; 1;-1
####it; 20-07-08 01:24:40; 1;-1
####it; 20-07-08 01:24:45; 1;-1
####it; 20-07-08 01:24:50; 1;-1
####it; 20-07-08 01:24:55; 1;-1
####it; 20-07-08 01:25:00; 1;-1
####it; 20-07-08 01:27:10; 1;-2
####it; 20-07-08 01:27:15; 2;-3
####it; 20-07-08 01:27:20; 2;-3
####it; 20-07-08 01:27:25; 2;-3
####it; 20-07-08 01:27:30; 2;-3
####it; 20-07-08 01:27:35; 2;-3
####it; 20-07-08 01:27:40; 2;-3
####it; 20-07-08 01:27:45; 3;-4
####it; 20-07-08 01:27:50; 3;-4
####it; 20-07-08 01:27:55; 4;-3
####it; 20-07-08 01:28:00; 4;-3
####it; 20-07-08 01:28:05; 4;-3
####it; 20-07-08 01:28:10; 3;-1
####it; 20-07-08 01:28:15; 2;0
####it; 20-07-08 01:28:20; 2;0
####it; 20-07-08 01:28:25; 2;0
####it; 20-07-08 01:28:30; 2;0
####it; 20-07-08 01:28:35; 2;0
####it; 20-07-08 01:28:40; 2;0
####it; 20-07-08 01:28:45; 1;1
####it; 20-07-08 01:28:50; 1;1
####it; 20-07-08 01:30:10; 1;-1
####it; 20-07-08 01:30:15; 2;0
####it; 20-07-08 01:30:20; 2;0
####it; 20-07-08 01:30:25; 3;-1
####it; 20-07-08 01:30:30; 3;-1
####it; 20-07-08 01:30:35; 3;-1
####it; 20-07-08 01:30:40; 3;-1
####it; 20-07-08 01:30:45; 3;-1
####it; 20-07-08 01:30:50; 3;-1
####it; 20-07-08 01:30:55; 4;-3
####it; 20-07-08 01:31:00; 4;-3
####it; 20-07-08 01:31:05; 4;-3
####it; 20-07-08 01:31:10; 3;-2
####it; 20-07-08 01:31:15; 2;-3
####it; 20-07-08 01:31:20; 2;-3
####it; 20-07-08 01:31:25; 1;-2
####it; 20-07-08 01:31:30; 1;-2
####it; 20-07-08 01:31:35; 1;-2
####it; 20-07-08 01:31:40; 1;-2
####it; 20-07-08 01:31:45; 1;-2
####it; 20-07-08 01:31:50; 1;-2
####it; 20-07-08 01:33:50; 1;-1
####it; 20-07-08 01:33:55; 1;-1
####it; 20-07-08 01:34:00; 1;-1
####it; 20-07-08 01:34:05; 1;-1
####it; 20-07-08 01:34:10; 1;-1
####it; 20-07-08 01:34:15; 1;-1
####it; 20-07-08 01:34:20; 1;-1
####it; 20-07-08 01:34:25; 1;-1
####it; 20-07-08 01:34:30; 1;-1
####it; 20-07-08 01:34:35; 1;-1
####it; 20-07-08 01:34:40; 1;-1
####it; 20-07-08 01:34:45; 1;-1
####it; 20-07-08 01:34:50; 1;1
####it; 20-07-08 01:34:55; 1;1
####it; 20-07-08 01:35:00; 1;1
####it; 20-07-08 01:35:05; 1;1
####it; 20-07-08 01:35:10; 1;1
####it; 20-07-08 01:35:15; 1;1
####it; 20-07-08 01:35:20; 1;1
####it; 20-07-08 01:35:25; 1;1
####it; 20-07-08 01:35:30; 1;1
####it; 20-07-08 01:35:35; 1;1
####it; 20-07-08 01:35:40; 1;1
####it; 20-07-08 01:35:45; 2;2
####it; 20-07-08 01:35:50; 1;1
####it; 20-07-08 01:35:55; 1;1
####it; 20-07-08 01:36:00; 1;1
####it; 20-07-08 01:36:05; 1;1
####it; 20-07-08 01:36:10; 2;2
####it; 20-07-08 01:36:15; 2;2
####it; 20-07-08 01:36:20; 2;2
####it; 20-07-08 01:36:25; 2;2
####it; 20-07-08 01:36:30; 2;2
####it; 20-07-08 01:36:35; 2;2
####it; 20-07-08 01:36:40; 2;2
####it; 20-07-08 01:36:45; 1;1
####it; 20-07-08 01:36:50; 1;1
####it; 20-07-08 01:36:55; 1;1
####it; 20-07-08 01:37:00; 1;1
####it; 20-07-08 01:37:05; 3;1
####it; 20-07-08 01:37:10; 2;0
####it; 20-07-08 01:37:15; 2;0
####it; 20-07-08 01:37:20; 3;-1
####it; 20-07-08 01:37:25; 3;-1
####it; 20-07-08 01:37:30; 3;-1
####it; 20-07-08 01:37:35; 3;-1
####it; 20-07-08 01:37:40; 4;-2
####it; 20-07-08 01:37:45; 4;-2
####it; 20-07-08 01:37:50; 4;-2
####it; 20-07-08 01:37:55; 4;-2
####it; 20-07-08 01:38:00; 4;-2
####it; 20-07-08 01:38:05; 2;-2
####it; 20-07-08 01:38:10; 2;-2
####it; 20-07-08 01:38:15; 2;-2
####it; 20-07-08 01:38:20; 1;-1
####it; 20-07-08 01:38:25; 1;-1
####it; 20-07-08 01:38:30; 2;-2
####it; 20-07-08 01:38:35; 2;-2
####it; 20-07-08 01:38:40; 1;-1
####it; 20-07-08 01:38:45; 1;-1
####it; 20-07-08 01:38:50; 1;-1
####it; 20-07-08 01:38:55; 2;-2
####it; 20-07-08 01:39:00; 2;-2
